suite,condition,seed,train_n,test_n,method,mechanism,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
main_sweep,uniform,7105,650,900,mechanism_oracle,delay,5,0.07,1.0,1.0,218,1.0,0.006423055294334412,0.01113384772830972,-0.02185433386959987,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,oracle_best_repair,delay,5,0.07,1.0,1.0,218,1.0,0.006423055294334412,0.01113384772830972,-0.02185433386959987,0.0,0.0,1.0,,
main_sweep,uniform,7105,650,900,nominal_no_adaptation,gain,5,0.07,1.0,1.0,224,1.0,0.02486727922148058,0.038433496156724645,-0.051531623155796784,0.02405814211110125,0.036898997772798744,0.0,,
main_sweep,uniform,7105,650,900,random_repair,gain,5,0.07,1.0,1.0,224,0.8392857142857143,0.03426108313625514,0.11775754478789002,-0.06065560770285309,0.03318212665815755,0.11399034868084885,0.23660714285714285,,
main_sweep,uniform,7105,650,900,single_robust_repair,gain,5,0.07,1.0,1.0,224,0.7142857142857143,0.06148973504419754,0.08523923024353375,-0.08714213519997568,0.05966865415528017,0.082288777091714,0.0,,
main_sweep,uniform,7105,650,900,passive_stat_coarse,gain,5,0.07,1.0,1.0,224,1.0,0.01252487263652048,0.02154035926159248,-0.03953146689591448,0.01205798585121891,0.0205169076158073,0.0,,
main_sweep,uniform,7105,650,900,passive_stat_medium,gain,5,0.07,1.0,1.0,224,1.0,0.00011935519617147347,0.00038341740025771287,-0.027473481044695564,0.0,0.0,1.0,,
main_sweep,uniform,7105,650,900,passive_stat_fine,gain,5,0.07,1.0,1.0,224,1.0,0.0006277765288514875,0.0004333283722510739,-0.027967991578669065,0.0004945105339735068,0.0,0.9553571428571429,,
main_sweep,uniform,7105,650,900,passive_vector_nn,gain,5,0.07,1.0,1.0,224,1.0,0.00011935519617147347,0.00038341740025771287,-0.027473481044695564,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,nuisance_nearest_neighbor,gain,5,0.07,1.0,1.0,224,0.8348214285714286,0.031512647311279444,0.09321539868413209,-0.05799365314598028,0.030520172101284725,0.09045001804136966,0.3080357142857143,0.3080357142857143,0.0
main_sweep,uniform,7105,650,900,probe_nearest_neighbor,gain,5,0.07,1.0,1.0,224,1.0,0.00011935519617147347,0.00038341740025771287,-0.027473481044695564,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,gain_only_sysid,gain,5,0.07,1.0,1.0,224,1.0,0.00011935519617147347,0.00038341740025771287,-0.027473481044695564,0.0,0.0,1.0,,
main_sweep,uniform,7105,650,900,mechanism_first,gain,5,0.07,1.0,1.0,224,1.0,0.00011935519617147347,0.00038341740025771287,-0.027473481044695564,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,mechanism_oracle,gain,5,0.07,1.0,1.0,224,1.0,0.00011935519617147347,0.00038341740025771287,-0.027473481044695564,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,oracle_best_repair,gain,5,0.07,1.0,1.0,224,1.0,0.00011935519617147347,0.00038341740025771287,-0.027473481044695564,0.0,0.0,1.0,,
main_sweep,uniform,7105,650,900,nominal_no_adaptation,compliance,5,0.07,1.0,1.0,212,1.0,0.001356366745933738,0.002464876463504906,-0.02400319184143665,0.0010374982453653374,0.0017644176935270352,0.0,,
main_sweep,uniform,7105,650,900,random_repair,compliance,5,0.07,1.0,1.0,212,1.0,0.004255446243861178,0.014115220277214235,-0.027506978456267317,0.004541284860196009,0.013179094623231115,0.20754716981132076,,
main_sweep,uniform,7105,650,900,single_robust_repair,compliance,5,0.07,1.0,1.0,212,1.0,0.01093799274497082,0.016184977721345306,-0.03341977895420918,0.010454085358137894,0.015281539165761783,0.0,,
main_sweep,uniform,7105,650,900,passive_stat_coarse,compliance,5,0.07,1.0,1.0,212,1.0,0.0003005857007393161,0.0006505632331259559,-0.02296569359607128,0.0,0.0,1.0,,
main_sweep,uniform,7105,650,900,passive_stat_medium,compliance,5,0.07,1.0,1.0,212,1.0,0.00015407752982530298,0.0006505632331259559,-0.025270532281669107,0.0023048386855978025,0.005049013396102774,0.3632075471698113,,
main_sweep,uniform,7105,650,900,passive_stat_fine,compliance,5,0.07,1.0,1.0,212,1.0,0.0002576589724418202,0.0006505632331259559,-0.023565110023355818,0.0005994164272845255,0.004137825599404354,0.8301886792452831,,
main_sweep,uniform,7105,650,900,passive_vector_nn,compliance,5,0.07,1.0,1.0,212,1.0,0.0003005857007393161,0.0006505632331259559,-0.02296569359607128,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,nuisance_nearest_neighbor,compliance,5,0.07,1.0,1.0,212,1.0,0.003583858996808328,0.014142322481579317,-0.02717206962562909,0.004206376029557806,0.013286253201726668,0.36792452830188677,0.36792452830188677,0.0
main_sweep,uniform,7105,650,900,probe_nearest_neighbor,compliance,5,0.07,1.0,1.0,212,1.0,0.0003005857007393161,0.0006505632331259559,-0.02296569359607128,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,gain_only_sysid,compliance,5,0.07,1.0,1.0,212,1.0,3.4930715259330902e-06,1.4987597836135791e-05,-0.026277011048653914,0.0033113174525826053,0.005141654798209123,0.0,,
main_sweep,uniform,7105,650,900,mechanism_first,compliance,5,0.07,1.0,1.0,212,1.0,0.0003005857007393161,0.0006505632331259559,-0.02296569359607128,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,mechanism_oracle,compliance,5,0.07,1.0,1.0,212,1.0,0.0003005857007393161,0.0006505632331259559,-0.02296569359607128,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,oracle_best_repair,compliance,5,0.07,1.0,1.0,212,1.0,0.0003005857007393161,0.0006505632331259559,-0.02296569359607128,0.0,0.0,1.0,,
main_sweep,uniform,7105,650,900,nominal_no_adaptation,slip,5,0.07,1.0,1.0,246,0.7032520325203252,0.14013920868419363,0.7253407121546118,-0.18102818317519057,0.16602334170319066,0.7655358706826119,0.0,,
main_sweep,uniform,7105,650,900,random_repair,slip,5,0.07,1.0,1.0,246,0.7073170731707317,0.2495216199497242,1.0,-0.29488649959290225,0.2798816581209015,1.0853587948916363,0.1951219512195122,,
main_sweep,uniform,7105,650,900,single_robust_repair,slip,5,0.07,1.0,1.0,246,1.0,0.007768296382349407,0.024145359881527773,-0.030439333434008144,0.015434491962008091,0.03969604921912792,0.0,,
main_sweep,uniform,7105,650,900,passive_stat_coarse,slip,5,0.07,1.0,1.0,246,1.0,0.010200631391112087,0.033422498096609576,-0.04754375523594801,0.032538913763948005,0.06360975156595391,0.0,,
main_sweep,uniform,7105,650,900,passive_stat_medium,slip,5,0.07,1.0,1.0,246,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999967,0.0,0.0,1.0,,
main_sweep,uniform,7105,650,900,passive_stat_fine,slip,5,0.07,1.0,1.0,246,1.0,0.0010312929499728346,0.01050924911603024,-0.01696686764543948,0.001962026173439525,0.02123212858026712,0.9186991869918699,,
main_sweep,uniform,7105,650,900,passive_vector_nn,slip,5,0.07,1.0,1.0,246,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999967,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,nuisance_nearest_neighbor,slip,5,0.07,1.0,1.0,246,0.6585365853658537,0.3124071201622927,1.0,-0.3621403000798946,0.3471354586078934,1.0853587948916363,0.26422764227642276,0.26422764227642276,0.0
main_sweep,uniform,7105,650,900,probe_nearest_neighbor,slip,5,0.07,1.0,1.0,246,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999967,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,gain_only_sysid,slip,5,0.07,1.0,1.0,246,0.7032520325203252,0.17571942373914223,1.0,-0.2214159707491927,0.20641112927719277,1.0853587948916363,0.0,,
main_sweep,uniform,7105,650,900,mechanism_first,slip,5,0.07,1.0,1.0,246,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999967,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,mechanism_oracle,slip,5,0.07,1.0,1.0,246,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999967,0.0,0.0,1.0,1.0,0.0
main_sweep,uniform,7105,650,900,oracle_best_repair,slip,5,0.07,1.0,1.0,246,1.0,4.915200000010778e-06,4.915200000010778e-06,-0.015004841471999967,0.0,0.0,1.0,,
